what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715839647914
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715839651614
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715839651989
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715839652932
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715839652985
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715839657492
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715839680175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715839684224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715839833109
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1715839835562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1715839841464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1715839853590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1715839853853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1715839855146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1715839856636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1715839886754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1715839888180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715839892043
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715839899424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715839899433
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715839899451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715839900930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715839910477
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715839914253
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715839914513
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715839919975
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715839941889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715839949023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715840023795
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715840023982
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715840030899
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715840031552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1715840033517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715840034098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715840036290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715840038418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715840040957
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715840044258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715840045481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715840047039
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715840047057
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715840050756
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715840051161
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715840056714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715840065182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715841247167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715841247261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715841253263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715843762608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715849228328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715849231284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715854762465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715854763408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715854764454
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715854764766
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1715854765140
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1715854765141
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1715854765141
stopped,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1715854766143
stopped,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1715854766144
stopped,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1715854766144
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1715854766144
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1715854766144
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1715854766144
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1715854766154
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1715854766154
stopped,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1715854766154
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1715854766154
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1715936559570
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1715936559570
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1715936559571
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1715936559572
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1715936559572
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1715936559572
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1715936559572
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1715936559572
