what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.commands.runCodanCommand",1715528750868
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715528755251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1715528765733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1715528771790
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715528789976
executed,command,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.commands.runCodanCommand",1715528791407
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715528795321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715528796790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715528798521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715528799839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715528801381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715528808778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715528835267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1715528845114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1715528850549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1715528856667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715528858289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715528858751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1715528861209
