what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718197113624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718197123017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718197159658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718197168570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718197252082
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718197253343
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1718197281130
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1718197281268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718197282519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718197452119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718197455429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718197538657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718197543183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718198173928
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718198178068
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1718198178281
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1718198185089
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718198185246
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1718198187491
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1718198187643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718198191732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718198205878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718198212678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718198296599
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718198299446
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1718198311763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718198313081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718198741609
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718198747432
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1718198747642
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718198754544
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1718198756612
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1718198756716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718198758735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718198764873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718198785945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718198869882
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718198873140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718198891106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718199056186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718199067601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718199100063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718199101950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718199154816
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1718199157285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718199162663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718199287531
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718199291372
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1718199291616
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1718199298384
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1718199303171
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718199305506
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1718199342852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718199344451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718200633843
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1718200644265
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718200644277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718200647344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718201455394
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718201455720
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1718201456058
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1718201456147
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1718201456148
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1718201456148
stopped,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1718201456148
stopped,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1718201456148
stopped,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1718201456148
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1718201456148
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1718201456148
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1718201456148
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1718201456149
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1718201456149
stopped,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1718201456149
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1718201456149
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1718201456150
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1718201456151
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1718201456151
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1718201456151
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1718201456151
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1718201456151
