what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1718269059155
java.specification.version,sysinfo,,,"1.6",1718269059155
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1718269059155
java.version,sysinfo,,,"1.6.0_23",1718269059155
java.vm.info,sysinfo,,,"mixed mode",1718269059155
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1718269059155
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1718269059155
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1718269059155
java.vm.specification.version,sysinfo,,,"1.0",1718269059155
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1718269059155
java.vm.version,sysinfo,,,"19.0-b09",1718269059155
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1718269065083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718269065904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718269130862
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1718269130973
opened,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1718269131086
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1718269131181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718269139045
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1718269153145
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1718269153153
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1718269153169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718269594728
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1718269594768
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1718269595958
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1718269595958
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1718269595958
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1718269595962
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1718269598417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718269599109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718269607746
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1718269611639
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718269613709
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1718269613855
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1718269613860
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1718269613861
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1718269613861
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1718269613866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718269622885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718269786609
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718269786694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718269787918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718269834629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718269839898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718269875216
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1718269877573
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718269883108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718269890835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718270242789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718270244170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718277877869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718277879746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718277960726
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1718277960897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718277961405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718278029339
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718278033037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718278046762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718278050851
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1718278051021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718278052275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718278056253
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718278058582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718278065612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718278098213
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1718278098373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718278102848
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718278102997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718278109936
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1718278110166
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718278114241
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1718278116456
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718278119861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718278121618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718278125409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718278126907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718278132915
