what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1718183231786
error,log,,,"Internal Error",1718183231831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718183235037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718183315449
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718183325423
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1718183325746
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1718183332502
opened,editor,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1718183332543
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1718183332595
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1718183334970
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1718183335076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718183366993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718183383350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718183385504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718183393427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718183405833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718183434473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718183438640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718183583411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718183591790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718185370576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1718185373695
