what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715857415682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1715857427840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1715857439130
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715857449180
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715857449401
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715857454722
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715857475806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1715857479377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857480698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857584056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857595774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857644500
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715857646274
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1715857646509
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1715857651914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857670107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857683094
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715857683127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857711003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857712475
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715857726564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1715857726564
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715857728206
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715857729877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857735445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1715857760208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857768359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1715857768377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1715857768377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857768723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857772275
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715857780929
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715857784704
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715857786832
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1715857786986
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1715857796812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857801764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1715857803169
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1715857803186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1715857803186
